1,2,6,13,17,10,16,12,14,15,5,9,18,19,20,3,4,7,11,8
13,12,20,11,14,4,17,19,15,18,16,6,5,9,7,8,3,1,2,10
1,2,3,4,5,7,8,9,10,12,6,11,13,14,15,16,17,18,19,20
1,2,3,5,6,9,10,13,15,16,17,19,11,12,7,8,14,4,18,20
2,1,13,12,20,8,17,18,14,11,9,16,10,3,4,19,15,6,7,5
1,9,10,19,14,18,17,11,12,16,7,3,2,4,5,8,13,15,20,6
3,2,4,1,6,7,8,17,13,5,9,12,20,19,10,11,18,16,14,15
18,1,2,3,12,13,17,11,14,19,7,4,5,6,8,9,10,15,16,20
4,1,2,5,11,18,19,6,10,12,13,14,15,16,20,3,9,17,7,8
13,1,2,7,18,19,3,6,9,8,10,11,4,14,15,20,5,16,12,17
18,11,3,4,20,19,14,15,17,1,2,6,16,12,13,7,8,5,10,9
9,10,3,15,11,14,18,1,4,13,16,20,17,19,5,7,6,2,12,8
2,3,1,7,13,6,15,11,20,10,12,16,19,5,8,9,18,14,17,4
3,1,13,12,11,2,4,9,6,19,20,18,17,5,7,8,10,14,15,16
6,11,14,15,16,10,17,18,12,13,19,5,20,8,9,3,4,1,2,7
2,8,18,11,7,1,4,12,13,17,6,20,10,16,14,19,5,9,15,3
12,14,1,20,18,10,11,19,3,4,5,16,9,15,13,2,17,6,7,8
1,4,2,8,13,5,6,15,18,9,3,10,14,11,7,12,16,17,19,20
3,15,18,14,7,6,13,9,1,2,4,19,20,16,10,12,17,5,11,8
1,2,8,9,13,17,10,7,15,16,3,4,5,6,11,12,14,18,19,20
9,18,20,5,1,12,11,16,14,13,19,3,2,7,10,17,8,4,6,15
1,4,6,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20
15,14,13,11,10,8,9,4,7,6,5,2,17,12,20,18,19,16,1,3
4,12,13,5,9,1,2,3,8,14,10,11,16,17,6,20,7,18,15,19
9,16,2,8,15,10,11,14,12,3,5,13,1,4,6,18,19,20,7,17
1,2,3,4,13,6,7,15,8,9,10,11,5,20,12,18,19,16,17,14
18,6,14,13,10,1,19,15,12,2,7,3,11,5,20,8,9,17,4,16
1,12,9,10,18,17,19,20,11,13,3,4,14,15,16,6,7,8,2,5
1,2,3,5,6,11,12,14,16,17,18,9,15,20,7,10,13,8,19,4
2,1,5,8,9,16,7,10,3,19,6,18,11,12,13,14,15,17,20,4
18,13,5,6,7,20,3,2,16,8,9,19,17,4,14,11,15,1,12,10
7,6,15,19,17,16,1,10,12,8,18,20,2,9,14,13,11,3,4,5
1,2,3,5,4,9,7,6,8,13,17,11,10,14,15,16,18,19,12,20
1,2,3,10,8,4,5,6,7,13,17,11,12,15,20,14,19,18,9,16
1,8,5,7,14,15,13,17,18,10,2,3,16,6,4,12,19,20,9,11
1,2,3,4,5,6,7,8,9,14,11,15,19,17,18,10,20,12,13,16
2,3,8,11,5,10,4,7,17,1,15,18,6,12,16,19,20,9,13,14
1,2,3,6,5,11,13,20,16,17,19,4,7,12,9,8,14,10,15,18
1,2,4,16,11,19,5,7,17,18,10,12,13,14,6,8,15,20,3,9
1,5,10,18,4,7,3,17,2,15,9,8,6,14,16,11,13,12,19,20
7,1,4,12,13,10,17,2,18,19,20,11,3,6,5,8,9,14,15,16
6,5,1,2,3,20,16,17,18,19,10,13,14,15,4,12,7,11,9,8
13,19,20,16,17,18,9,12,5,14,7,10,8,6,2,3,1,15,4,11
14,19,18,15,16,2,9,13,10,11,8,17,3,4,5,6,20,7,12,1
1,3,4,5,14,10,13,6,8,17,2,9,11,15,16,20,12,7,19,18
2,3,1,4,8,14,17,5,6,7,9,12,11,15,16,18,19,20,13,10
15,10,11,20,7,6,5,14,13,12,16,19,18,17,8,9,3,4,2,1
3,13,7,8,15,16,9,19,2,6,4,5,1,14,17,12,10,11,18,20
4,1,6,8,9,11,15,17,13,3,10,14,18,16,7,19,2,5,12,20
3,4,13,2,5,14,15,8,9,10,19,7,17,18,11,6,12,20,1,16
1,2,7,8,6,9,10,3,4,5,15,20,14,16,17,18,19,11,12,13
